,period_high,period_low,period_me1,period_me2,period_sig,return,pnl,drawdown (%),drawdown (abs)
2036,7,8,12,15,17,123.67250000000011,24734.5,25.641340567327436,12004.250000000022
2037,7,8,12,17,5,155.33500000000006,31067.0,36.285622143739204,11532.749999999985
2038,7,8,12,17,7,144.36750000000012,28873.5,35.14314445477119,11532.749999999978
2039,7,8,12,17,9,134.8562500000001,26971.25,24.80079016564113,9290.499999999996
2040,7,8,12,17,11,88.67250000000008,17734.5,29.544389883658813,13402.000000000011
2041,7,8,12,17,13,103.9225000000001,20784.5,27.733831710709296,12761.999999999993
2042,7,8,12,17,15,123.67250000000011,24734.5,25.641340567327436,12004.250000000022
2043,7,8,12,17,17,132.4225000000001,26484.5,21.247698937327407,10157.250000000015
2044,7,8,12,19,5,166.81000000000014,33362.0,35.64634155764874,11532.749999999993
2045,7,8,12,19,7,150.72375000000008,30144.75,33.80278593986995,11532.74999999997
2046,7,8,12,19,9,112.81250000000007,22562.5,25.428720467734543,11699.499999999964
2047,7,8,12,19,11,100.6725000000001,20134.5,29.12465229485394,13401.999999999996
2048,7,8,12,19,13,129.7975000000001,25959.5,24.182127676718828,12004.249999999993
2049,7,8,12,19,15,132.4225000000001,26484.5,21.247698937327407,10157.250000000015
2050,7,8,12,19,17,134.70250000000016,26940.5,18.857394702746216,8878.249999999942
2051,7,8,12,21,5,171.06500000000017,34213.0,34.081489416718995,11532.750000000004
2052,7,8,12,21,7,114.65500000000006,22931.0,26.270138059253046,9290.499999999989
2053,7,8,12,21,9,99.54750000000008,19909.5,25.78640865737343,11246.999999999993
2054,7,8,12,21,11,127.57000000000008,25514.0,26.033990606526825,12859.749999999993
2055,7,8,12,21,13,126.7975000000001,25359.5,24.306326896787443,11379.250000000015
2056,7,8,12,21,15,134.70250000000016,26940.5,18.857394702746216,8878.249999999942
2057,7,8,12,21,17,159.07750000000013,31815.5,17.26337001641084,7153.249999999993
2058,7,8,15,18,5,163.67125000000013,32734.25,33.414943319691375,11532.749999999996
2059,7,8,15,18,7,137.1812500000001,27436.25,24.764430701976508,9290.499999999989
2060,7,8,15,18,9,105.0475000000001,21009.5,27.244871349095895,12536.99999999997
2061,7,8,15,18,11,129.7975000000001,25959.5,24.182127676718828,12004.249999999993
2062,7,8,15,18,13,132.4225000000001,26484.5,21.247698937327407,10157.250000000015
2063,7,8,15,18,15,122.82750000000016,24565.5,19.074042607421145,8980.249999999942
2064,7,8,15,18,17,141.20250000000013,28240.5,17.7407554376131,7153.249999999964
2065,7,8,15,20,5,123.35000000000014,24670.0,32.597998482604126,11278.5
2066,7,8,15,20,7,129.1725000000001,25834.5,22.923714479025715,10842.0
2067,7,8,15,20,9,119.2975000000001,23859.5,26.494048101060784,13086.999999999993
2068,7,8,15,20,11,123.67250000000011,24734.5,24.62987814116578,11379.250000000022
2069,7,8,15,20,13,134.70250000000016,26940.5,18.857394702746216,8878.249999999942
2070,7,8,15,20,15,141.20250000000013,28240.5,17.7407554376131,7153.249999999964
2071,7,8,15,20,17,135.57750000000013,27115.5,18.24529408763964,7153.249999999989
2072,7,8,18,21,5,130.53125000000009,26106.25,24.6579083621135,10834.499999999942
2073,7,8,18,21,7,123.5475000000001,24709.5,26.051039095469353,13086.999999999993
2074,7,8,18,21,9,123.6725000000001,24734.5,24.71748154981549,11789.249999999978
2075,7,8,18,21,11,159.07750000000013,31815.5,17.26337001641084,7153.249999999993
2076,7,8,18,21,13,135.57750000000013,27115.5,18.24529408763964,7153.249999999989
2077,7,8,18,21,15,140.68375000000012,28136.75,17.777681128804744,7153.249999999971
2078,7,8,18,21,17,149.50375000000008,29900.75,19.876619809996527,9770.75
2079,7,10,3,6,5,140.87249999999995,28174.5,43.02456862529599,10765.499999999984
2080,7,10,3,6,7,150.29124999999993,30058.25,43.02456862529599,10765.499999999984
2081,7,10,3,6,9,153.3624999999999,30672.5,43.02456862529599,10765.499999999984
2082,7,10,3,6,11,153.86249999999987,30772.5,42.87036944856495,10765.500000000004
2083,7,10,3,6,13,136.4874999999999,27297.5,45.002978461023986,10765.499999999996
2084,7,10,3,6,15,116.2224999999999,23244.5,45.25410904199418,10765.499999999993
2085,7,10,3,6,17,121.79624999999987,24359.25,43.228429453395584,10765.500000000007
2086,7,10,3,8,5,140.87249999999995,28174.5,43.02456862529599,10765.499999999984
2087,7,10,3,8,7,153.3624999999999,30672.5,43.02456862529599,10765.499999999984
2088,7,10,3,8,9,121.98374999999986,24396.75,45.002978461023986,10765.499999999996
2089,7,10,3,8,11,121.21999999999989,24244.0,45.25410904199418,10765.499999999993
2090,7,10,3,8,13,139.70374999999987,27940.75,42.013756768622876,10765.5
2091,7,10,3,8,15,117.45374999999989,23490.75,45.532117367168915,10765.500000000011
2092,7,10,3,8,17,113.74499999999992,22749.0,45.88662315205707,14727.999999999985
2093,7,10,3,10,5,142.2799999999999,28456.0,43.02456862529599,10765.499999999984
2094,7,10,3,10,7,121.98374999999986,24396.75,45.002978461023986,10765.499999999996
2095,7,10,3,10,9,121.21999999999989,24244.0,45.25410904199418,10765.499999999993
2096,7,10,3,10,11,126.4537499999999,25290.75,45.532117367168915,10765.500000000011
2097,7,10,3,10,13,110.61999999999989,22124.0,47.802719922733,15342.999999999982
2098,7,10,3,10,15,104.67124999999993,20934.25,48.63155205962125,16183.000000000011
2099,7,10,3,10,17,101.66624999999992,20333.25,48.530922231468764,16182.999999999982
2100,7,10,3,12,5,153.86249999999987,30772.5,42.87036944856495,10765.500000000004
2101,7,10,3,12,7,121.21999999999989,24244.0,45.25410904199418,10765.499999999993
2102,7,10,3,12,9,132.2037499999999,26440.75,44.60765525457088,10765.500000000004
2103,7,10,3,12,11,110.61999999999989,22124.0,47.802719922733,15342.999999999982
2104,7,10,3,12,13,99.54624999999992,19909.25,49.170888816304256,16182.999999999993
2105,7,10,3,12,15,96.6349999999999,19327.0,44.09424630602402,10765.49999999998
2106,7,10,3,12,17,97.69374999999992,19538.75,45.10172474480816,16016.749999999975
2107,7,10,3,14,5,153.86249999999987,30772.5,42.87036944856495,10765.500000000004
2108,7,10,3,14,7,121.21999999999989,24244.0,45.25410904199418,10765.499999999993
2109,7,10,3,14,9,106.20374999999989,21240.75,48.87022640867047,10765.500000000005
2110,7,10,3,14,11,102.7962499999999,20559.25,49.170888816304256,16182.999999999993
2111,7,10,3,14,13,105.06249999999993,21012.5,41.24673135314796,10765.499999999996
2112,7,10,3,14,15,64.27249999999994,12854.5,51.241302087498994,16016.749999999987
2113,7,10,3,14,17,23.524999999999938,4705.0,66.78288257944708,18340.74999999998
2114,7,10,3,16,5,153.86249999999987,30772.5,42.87036944856495,10765.500000000004
2115,7,10,3,16,7,136.45374999999987,27290.75,42.013756768622876,10765.5
2116,7,10,3,16,9,113.2962499999999,22659.25,47.00422005560365,15342.999999999996
2117,7,10,3,16,11,107.00999999999992,21402.0,44.44960166789679,14604.249999999967
2118,7,10,3,16,13,90.39749999999994,18079.5,43.914593186647494,16016.749999999996
2119,7,10,3,16,15,23.524999999999938,4705.0,66.78288257944708,18340.74999999998
2120,7,10,3,16,17,25.218749999999957,5043.75,62.64058073316612,16416.999999999993
2121,7,10,3,18,5,153.4362499999999,30687.25,42.99922113713978,10765.499999999985
2122,7,10,3,18,7,122.48624999999991,24497.25,44.60765525457088,10765.500000000004
2123,7,10,3,18,9,99.67124999999993,19934.25,50.138257414392704,16182.999999999996
2124,7,10,3,18,11,97.69374999999992,19538.75,45.10172474480816,16016.749999999975
2125,7,10,3,18,13,23.524999999999938,4705.0,66.78288257944708,18340.74999999998
2126,7,10,3,18,15,25.218749999999957,5043.75,62.64058073316612,16416.999999999993
2127,7,10,3,18,17,-9.236250000000005,-1847.25,77.27219086206556,19643.749999999993
2128,7,10,3,20,5,142.06124999999986,28412.25,42.99922113713978,10765.499999999985
2129,7,10,3,20,7,105.61124999999993,21122.25,48.87022640867047,10765.500000000005
2130,7,10,3,20,9,109.63499999999993,21927.0,44.64663757327484,14604.249999999996
2131,7,10,3,20,11,54.524999999999935,10905.0,52.86492284841986,16016.74999999998
2132,7,10,3,20,13,25.218749999999957,5043.75,62.64058073316612,16416.999999999993
2133,7,10,3,20,15,-9.236250000000005,-1847.25,77.27219086206556,19643.749999999993
2134,7,10,3,20,17,-10.736250000000007,-2147.25,77.72521929380305,19183.749999999993
2135,7,10,6,9,5,118.96249999999988,23792.5,46.09012094616291,10765.500000000002
2136,7,10,6,9,7,103.8062499999999,20761.25,47.032995838657875,10765.5
2137,7,10,6,9,9,58.26749999999993,11653.5,62.58694208521198,17906.749999999993
2138,7,10,6,9,11,73.20124999999993,14640.25,46.90573663527289,15725.499999999996
2139,7,10,6,9,13,64.12499999999997,12825.0,50.23606280047295,14550.749999999985
2140,7,10,6,9,15,65.29125,13058.25,53.13218629651182,14382.750000000013
2141,7,10,6,9,17,48.62000000000003,9724.0,58.30081667684194,16472.749999999996
2142,7,10,6,11,5,111.75499999999991,22351.0,45.99854725687918,10765.499999999987
2143,7,10,6,11,7,60.642499999999934,12128.5,61.586015958178585,17906.749999999996
2144,7,10,6,11,9,73.20124999999993,14640.25,46.90573663527289,15725.499999999996
2145,7,10,6,11,11,69.25125000000001,13850.25,52.511300174126404,14550.749999999985
2146,7,10,6,11,13,46.29125000000001,9258.25,64.87952815604724,16472.75
2147,7,10,6,11,15,26.647500000000036,5329.5,65.16545897412377,15985.24999999999
2148,7,10,6,11,17,49.23875000000005,9847.75,46.11106971198634,12375.750000000002
2149,7,10,6,13,5,100.62999999999991,20126.0,54.066629023150824,11969.00000000001
2150,7,10,6,13,7,65.34749999999993,13069.5,57.504721600447716,16441.749999999978
2151,7,10,6,13,9,64.12499999999997,12825.0,50.23606280047295,14550.749999999985
2152,7,10,6,13,11,46.29125000000001,9258.25,64.87952815604724,16472.75
2153,7,10,6,13,13,26.647500000000036,5329.5,61.42702449588809,15741.750000000002
2154,7,10,6,13,15,49.66625000000006,9933.25,45.94757652824445,12375.749999999993
2155,7,10,6,13,17,61.78750000000004,12357.5,39.4369284730051,9444.750000000011
2156,7,10,6,15,5,109.04624999999993,21809.25,50.509740284132356,16808.00000000001
2157,7,10,6,15,7,73.20124999999993,14640.25,46.90573663527289,15725.499999999996
2158,7,10,6,15,9,65.29125,13058.25,53.13218629651182,14382.750000000013
2159,7,10,6,15,11,26.647500000000036,5329.5,65.16545897412377,15985.24999999999
2160,7,10,6,15,13,49.66625000000006,9933.25,45.94757652824445,12375.749999999993
2161,7,10,6,15,15,59.28750000000004,11857.5,39.4369284730051,9444.750000000011
2162,7,10,6,15,17,64.80125000000002,12960.25,38.05259818092079,9444.749999999982
2163,7,10,6,17,5,89.5412499999999,17908.25,50.53642518161986,16851.74999999999
2164,7,10,6,17,7,66.01999999999995,13204.0,46.14025427559399,14035.749999999996
2165,7,10,6,17,9,48.62000000000003,9724.0,58.30081667684194,16472.749999999996
2166,7,10,6,17,11,49.23875000000005,9847.75,46.11106971198634,12375.750000000002
2167,7,10,6,17,13,61.78750000000004,12357.5,39.4369284730051,9444.750000000011
2168,7,10,6,17,15,64.80125000000002,12960.25,38.05259818092079,9444.749999999982
2169,7,10,6,17,17,50.29250000000006,10058.5,37.91502278556471,12084.750000000018
2170,7,10,6,19,5,74.92249999999993,14984.5,60.50162996473952,18187.999999999978
2171,7,10,6,19,7,63.01999999999994,12604.0,47.052858304209735,14035.750000000004
2172,7,10,6,19,9,41.022500000000036,8204.5,58.38694664220988,15995.250000000005
2173,7,10,6,19,11,63.04125000000006,12608.25,41.92398245227729,12375.749999999993
2174,7,10,6,19,13,64.80125000000002,12960.25,38.242886209723935,9444.749999999995
2175,7,10,6,19,15,50.29250000000006,10058.5,37.91502278556471,12084.750000000018
2176,7,10,6,19,17,72.12625000000007,14425.25,32.464037467940365,10917.250000000011
2177,7,10,6,21,5,69.89124999999991,13978.25,52.7754294603003,15606.74999999999
2178,7,10,6,21,7,42.019999999999946,8404.0,58.23585508184672,16640.75
2179,7,10,6,21,9,41.888750000000016,8377.75,57.22856037009046,15525.249999999969
2180,7,10,6,21,11,73.66250000000004,14732.5,35.22320429626314,9444.750000000011
2181,7,10,6,21,13,47.80500000000005,9561.0,42.9858860599332,13164.750000000018
2182,7,10,6,21,15,53.68000000000005,10736.0,39.0784340428259,12195.499999999989
2183,7,10,6,21,17,66.10875000000004,13221.75,29.673495736078554,10917.249999999985
2184,7,10,9,12,5,65.34749999999993,13069.5,57.504721600447716,16441.749999999978
2185,7,10,9,12,7,34.791250000000026,6958.25,74.61435514545325,18537.74999999999
2186,7,10,9,12,9,25.661250000000006,5132.25,65.94727795706473,18800.249999999985
2187,7,10,9,12,11,64.79875000000001,12959.75,44.971808668934834,13978.249999999989
2188,7,10,9,12,13,55.29875000000004,11059.75,45.6846612032127,13978.249999999993
2189,7,10,9,12,15,62.30125000000002,12460.25,37.802231740123396,11628.250000000015
2190,7,10,9,12,17,52.167500000000054,10433.5,35.480752043419606,10917.250000000011
2191,7,10,9,14,5,73.20124999999993,14640.25,46.90573663527289,15725.499999999996
2192,7,10,9,14,7,25.416250000000005,5083.25,81.24439980700875,20627.749999999996
2193,7,10,9,14,9,49.30750000000004,9861.5,49.808473489167625,13978.250000000004
2194,7,10,9,14,11,55.92375000000002,11184.75,45.51359799428567,13978.250000000007
2195,7,10,9,14,13,62.30125000000002,12460.25,37.802231740123396,11628.250000000015
2196,7,10,9,14,15,39.41750000000005,7883.5,36.38537552700425,10917.249999999978
2197,7,10,9,14,17,34.376250000000056,6875.25,33.095569122891824,10949.999999999975
2198,7,10,9,16,5,63.01999999999994,12604.0,47.052858304209735,14035.750000000004
2199,7,10,9,16,7,26.647500000000036,5329.5,65.16545897412377,15985.24999999999
2200,7,10,9,16,9,68.29875000000004,13659.75,43.967476350368386,13978.249999999993
2201,7,10,9,16,11,62.30125000000002,12460.25,37.95461407273831,11628.250000000004
2202,7,10,9,16,13,43.292500000000054,8658.5,35.480752043419606,10917.250000000011
2203,7,10,9,16,15,30.25125000000007,6050.25,33.93139351120196,10949.999999999989
2204,7,10,9,16,17,52.49500000000008,10499.0,31.998036255990115,10917.249999999996
2205,7,10,9,18,5,52.51999999999997,10504.0,50.92170535175288,14550.75000000001
2206,7,10,9,18,7,56.68000000000005,11336.0,43.657674024817204,12375.749999999967
2207,7,10,9,18,9,67.92375000000004,13584.75,38.242886209723935,9444.749999999995
2208,7,10,9,18,11,52.167500000000054,10433.5,35.480752043419606,10917.250000000011
2209,7,10,9,18,13,36.42625000000006,7285.25,32.68071390198764,10949.999999999982
2210,7,10,9,18,15,52.49500000000008,10499.0,31.998036255990115,10917.249999999996
2211,7,10,9,18,17,80.34750000000011,16069.5,27.97214891490941,10917.249999999989
2212,7,10,9,20,5,22.973749999999974,4594.75,61.25861640545192,16640.75000000001
2213,7,10,9,20,7,69.41125000000004,13882.25,40.733487480354476,12375.749999999996
2214,7,10,9,20,9,64.30125000000004,12860.25,38.38244638274346,11628.250000000011
2215,7,10,9,20,11,48.16750000000005,9633.5,35.78898195348225,10917.25
2216,7,10,9,20,13,50.74500000000008,10149.0,32.32011486596502,10917.249999999989
2217,7,10,9,20,15,76.12000000000008,15224.0,28.599028121602682,10917.249999999985
2218,7,10,9,20,17,90.59750000000011,18119.5,27.21556065214139,10917.249999999985
2219,7,10,12,15,5,47.83000000000001,9566.0,58.89540696697014,16640.749999999993
2220,7,10,12,15,7,83.54875000000004,16709.75,34.59393628613548,9444.749999999993
2221,7,10,12,15,9,62.30125000000002,12460.25,37.802231740123396,11628.250000000015
2222,7,10,12,15,11,40.792500000000054,8158.5,36.05492164665863,10917.250000000004
2223,7,10,12,15,13,45.69250000000007,9138.5,32.528295160859,10949.999999999964
2224,7,10,12,15,15,55.442500000000074,11088.5,31.234085772322835,10917.250000000007
2225,7,10,12,15,17,76.42000000000007,15284.0,29.26994383152141,10917.250000000004
2226,7,10,12,17,5,34.022500000000036,6804.5,61.55511299679629,15995.25000000001
2227,7,10,12,17,7,62.92625000000002,12585.25,38.242886209723935,9444.749999999995
2228,7,10,12,17,9,52.167500000000054,10433.5,35.480752043419606,10917.250000000011
2229,7,10,12,17,11,36.120000000000076,7224.0,32.72099746748438,10949.99999999996
2230,7,10,12,17,13,55.56750000000007,11113.5,31.2206874857012,10917.249999999996
2231,7,10,12,17,15,76.42000000000007,15284.0,29.26994383152141,10917.250000000004
2232,7,10,12,17,17,90.2875000000001,18057.5,25.852718796047995,10702.249999999985
2233,7,10,12,19,5,56.61375000000004,11322.75,43.73983883508872,12375.749999999982
2234,7,10,12,19,7,67.80125000000004,13560.25,36.600110442642475,9444.750000000002
2235,7,10,12,19,9,34.37375000000005,6874.75,34.502674472808884,10917.250000000018
2236,7,10,12,19,11,48.12000000000008,9624.0,32.09402523557587,10949.999999999964
2237,7,10,12,19,13,82.54500000000007,16509.0,27.2091168517203,10917.25
2238,7,10,12,19,15,97.78750000000011,19557.5,25.852718796047995,10702.249999999985
2239,7,10,12,19,17,92.69250000000012,18538.5,23.822388714427962,8553.249999999996
2240,7,10,12,21,5,73.74375000000008,14748.75,38.23865655270433,12375.749999999978
2241,7,10,12,21,7,37.96750000000005,7593.5,41.065132992957444,12084.750000000018
2242,7,10,12,21,9,39.73375000000006,7946.75,34.59615765498116,10917.249999999978
2243,7,10,12,21,11,76.12000000000008,15224.0,28.599028121602682,10917.249999999985
2244,7,10,12,21,13,77.79500000000007,15559.0,27.833065159484555,10292.25
2245,7,10,12,21,15,92.69250000000012,18538.5,23.822388714427962,8553.249999999996
2246,7,10,12,21,17,108.8175000000001,21763.5,23.363630776374855,8553.250000000018
2247,7,10,15,18,5,66.35000000000005,13270.0,40.07107124933218,12375.75
2248,7,10,15,18,7,58.74250000000005,11748.5,35.417443916365215,10917.25
2249,7,10,15,18,9,52.49500000000008,10499.0,31.998036255990115,10917.249999999996
2250,7,10,15,18,11,82.54500000000007,16509.0,27.2091168517203,10917.25
2251,7,10,15,18,13,88.66250000000008,17732.5,26.05094688671438,10702.25
2252,7,10,15,18,15,72.56750000000012,14513.5,28.426724959648176,11183.499999999978
2253,7,10,15,18,17,93.56750000000012,18713.5,24.097565098572325,8553.250000000007
2254,7,10,15,20,5,35.77875000000007,7155.75,52.39086171481877,14602.250000000011
2255,7,10,15,20,7,58.23375000000005,11646.75,30.983007556138926,10917.250000000004
2256,7,10,15,20,9,76.12000000000008,15224.0,28.599028121602682,10917.249999999985
2257,7,10,15,20,11,79.03625000000008,15807.25,27.640033031883792,10292.249999999975
2258,7,10,15,20,13,92.69250000000012,18538.5,23.822388714427962,8553.249999999996
2259,7,10,15,20,15,93.56750000000012,18713.5,24.097565098572325,8553.250000000007
2260,7,10,15,20,17,81.26500000000011,16253.0,27.122186897639345,10834.499999999993
2261,7,10,18,21,5,60.21875000000008,12043.75,37.54136460882545,12195.499999999993
2262,7,10,18,21,7,80.37000000000008,16074.0,27.983262204108843,10917.249999999989
2263,7,10,18,21,9,75.84750000000011,15169.5,28.925781777885884,10702.249999999993
2264,7,10,18,21,11,104.62000000000013,20924.0,23.918651556568484,8553.25
2265,7,10,18,21,13,81.26500000000011,16253.0,27.122186897639345,10834.499999999993
2266,7,10,18,21,15,86.37125000000013,17274.25,26.439635660380805,10834.499999999985
2267,7,10,18,21,17,95.8162500000001,19163.25,25.882943573338235,11084.49999999997
2268,7,12,3,6,5,178.18625,35637.25,66.15220099438856,15001.499999999965
2269,7,12,3,6,7,187.605,37521.0,66.15220099438856,15001.499999999965
2270,7,12,3,6,9,178.1875,35637.5,66.15220099438856,15001.499999999965
2271,7,12,3,6,11,175.3125,35062.5,68.6877818077588,15576.499999999967
2272,7,12,3,6,13,157.93750000000003,31587.5,65.46586715867156,14192.999999999989
2273,7,12,3,6,15,137.67249999999996,27534.5,66.07818265682653,14325.749999999985
2274,7,12,3,6,17,143.24624999999995,28649.25,60.93634686346857,13210.999999999982
2275,7,12,3,8,5,178.18625,35637.25,66.15220099438856,15001.499999999965
2276,7,12,3,8,7,178.1875,35637.5,66.15220099438856,15001.499999999965
2277,7,12,3,8,9,143.43374999999995,28686.75,65.46586715867156,14192.999999999989
2278,7,12,3,8,11,142.66999999999996,28534.0,66.07818265682653,14325.749999999985
2279,7,12,3,8,13,161.15374999999997,32230.75,57.045664206642066,12367.499999999996
2280,7,12,3,8,15,140.02874999999997,28005.75,63.91835793357929,13857.499999999985
2281,7,12,3,8,17,133.19499999999996,26639.0,56.52468972497955,12285.499999999987
2282,7,12,3,10,5,167.105,33421.0,66.15220099438856,15001.499999999965
2283,7,12,3,10,7,143.43374999999995,28686.75,65.46586715867156,14192.999999999989
2284,7,12,3,10,9,142.66999999999996,28534.0,66.07818265682653,14325.749999999985
2285,7,12,3,10,11,153.65374999999997,30730.75,63.91835793357929,13857.499999999985
2286,7,12,3,10,13,128.695,25739.0,56.52468972497955,12285.499999999987
2287,7,12,3,10,15,130.24625,26049.25,52.48270543926499,11740.249999999984
2288,7,12,3,10,17,124.36625,24873.25,54.43314035186323,12105.24999999999
2289,7,12,3,12,5,178.6875,35737.5,65.75532747577407,14911.499999999962
2290,7,12,3,12,7,142.66999999999996,28534.0,66.07818265682653,14325.749999999985
2291,7,12,3,12,9,153.65374999999997,30730.75,63.91835793357929,13857.499999999985
2292,7,12,3,12,11,128.695,25739.0,56.52468972497955,12285.499999999987
2293,7,12,3,12,13,125.12125,25024.25,54.11437320488606,12105.250000000004
2294,7,12,3,12,15,135.21,27042.0,56.636501601933496,12595.249999999993
2295,7,12,3,12,17,136.26875,27253.75,47.00452391210679,10909.74999999998
2296,7,12,3,14,5,178.6875,35737.5,65.75532747577407,14911.499999999962
2297,7,12,3,14,7,142.66999999999996,28534.0,66.07818265682653,14325.749999999985
2298,7,12,3,14,9,125.65374999999996,25130.75,63.91835793357929,13857.499999999985
2299,7,12,3,14,11,128.37124999999997,25674.25,54.11437320488606,12105.250000000004
2300,7,12,3,14,13,143.6375,28727.5,49.057388567253035,10909.74999999999
2301,7,12,3,14,15,102.84750000000003,20569.5,47.00452391210679,10909.74999999998
2302,7,12,3,14,17,58.23125,11646.25,52.531054107122166,12507.249999999975
2303,7,12,3,16,5,175.3125,35062.5,68.6877818077588,15576.499999999967
2304,7,12,3,16,7,161.15374999999997,32230.75,57.045664206642066,12367.499999999996
2305,7,12,3,16,9,132.74624999999995,26549.25,54.01603423089748,11740.24999999998
2306,7,12,3,16,11,129.70999999999998,25942.0,56.636501601933496,12595.249999999993
2307,7,12,3,16,13,128.97250000000005,25794.5,47.00452391210679,10909.74999999998
2308,7,12,3,16,15,58.23125,11646.25,52.531054107122166,12507.249999999975
2309,7,12,3,16,17,61.30000000000003,12260.0,54.81008359170433,12507.24999999997
2310,7,12,3,18,5,174.88625,34977.25,60.32403136531359,13078.249999999982
2311,7,12,3,18,7,131.31124999999997,26262.25,63.91835793357929,13857.499999999985
2312,7,12,3,18,9,126.62125,25324.25,55.695372617582436,12105.24999999999
2313,7,12,3,18,11,137.64375,27528.75,47.00452391210679,10909.74999999998
2314,7,12,3,18,13,58.23125,11646.25,52.531054107122166,12507.249999999975
2315,7,12,3,18,15,61.30000000000003,12260.0,54.81008359170433,12507.24999999997
2316,7,12,3,18,17,30.208750000000073,6041.75,61.530212177121676,13339.749999999975
2317,7,12,3,20,5,163.51125,32702.25,60.32403136531359,13078.249999999982
2318,7,12,3,20,7,125.06124999999997,25012.25,63.91835793357929,13857.499999999985
2319,7,12,3,20,9,133.71,26742.0,56.187730627306195,12181.49999999998
2320,7,12,3,20,11,89.23125000000002,17846.25,47.00452391210679,10909.74999999998
2321,7,12,3,20,13,61.30000000000003,12260.0,54.81008359170433,12507.24999999997
2322,7,12,3,20,15,37.33375000000005,7466.75,61.530212177121676,13339.749999999975
2323,7,12,3,20,17,24.208750000000066,4841.75,67.0191420664206,14529.749999999982
2324,7,12,6,9,5,139.03749999999997,27807.5,68.06849630996304,14757.249999999985
2325,7,12,6,9,7,126.50624999999998,25301.25,59.94926199261988,12996.999999999987
2326,7,12,6,9,9,81.79250000000002,16358.5,52.72067714631188,11444.999999999958
2327,7,12,6,9,11,107.22625000000001,21445.25,40.91310980053048,10527.249999999975
2328,7,12,6,9,13,85.17625000000005,17035.25,52.07061558275656,12432.249999999978
2329,7,12,6,9,15,87.71750000000009,17543.5,57.02571625630859,13022.24999999998
2330,7,12,6,9,17,55.17125000000009,11034.25,57.02571625630859,13022.24999999998
2331,7,12,6,11,5,134.32999999999998,26866.0,65.0242158671586,14097.249999999982
2332,7,12,6,11,7,84.16749999999999,16833.5,52.72067714631188,11444.999999999958
2333,7,12,6,11,9,107.22625000000001,21445.25,40.91310980053048,10527.249999999975
2334,7,12,6,11,11,90.30250000000008,18060.5,56.104391284210905,13022.249999999969
2335,7,12,6,11,13,52.84250000000005,10568.5,67.94972324723243,14731.499999999985
2336,7,12,6,11,15,25.171250000000082,5034.25,82.31780442804425,17846.499999999985
2337,7,12,6,11,17,38.22875000000009,7645.75,72.8436346863468,15792.499999999982
2338,7,12,6,13,5,118.70499999999997,23741.0,68.967942804428,14952.249999999987
2339,7,12,6,13,7,88.9975,17799.5,53.1676452146155,11658.999999999976
2340,7,12,6,13,9,85.17625000000005,17035.25,52.07061558275656,12432.249999999978
2341,7,12,6,13,11,52.84250000000005,10568.5,67.94972324723243,14731.499999999985
2342,7,12,6,13,13,25.171250000000082,5034.25,79.53874538745387,17243.999999999993
2343,7,12,6,13,15,38.6562500000001,7731.25,72.40313653136529,15696.999999999989
2344,7,12,6,13,17,48.17125000000009,9634.25,76.69676806083648,16136.999999999993
2345,7,12,6,15,5,127.12125,25424.25,52.48270543926499,11740.249999999984
2346,7,12,6,15,7,104.35125000000002,20870.25,41.831656119924844,10527.249999999962
2347,7,12,6,15,9,87.71750000000009,17543.5,57.02571625630859,13022.24999999998
2348,7,12,6,15,11,25.171250000000082,5034.25,82.31780442804425,17846.499999999985
2349,7,12,6,15,13,38.6562500000001,7731.25,72.40313653136529,15696.999999999989
2350,7,12,6,15,15,48.17125000000009,9634.25,76.69676806083648,16136.999999999993
2351,7,12,6,15,17,66.55750000000008,13311.5,68.17846958174898,14344.749999999985
2352,7,12,6,17,5,115.11625000000001,23023.25,53.084470755906295,12105.249999999989
2353,7,12,6,17,7,91.92625000000005,18385.25,46.22538134072899,11917.249999999976
2354,7,12,6,17,9,55.17125000000009,11034.25,57.02571625630859,13022.24999999998
2355,7,12,6,17,11,38.22875000000009,7645.75,72.8436346863468,15792.499999999982
2356,7,12,6,17,13,48.17125000000009,9634.25,76.69676806083648,16136.999999999993
2357,7,12,6,17,15,66.55750000000008,13311.5,68.17846958174898,14344.749999999985
2358,7,12,6,17,17,56.08750000000008,11217.5,53.22499758896709,13797.250000000011
2359,7,12,6,19,5,100.4975,20099.5,50.9158780231335,12105.24999999998
2360,7,12,6,19,7,88.92625000000004,17785.25,48.513910572811014,12507.249999999962
2361,7,12,6,19,9,39.546250000000086,7909.25,69.10285977859776,14981.499999999989
2362,7,12,6,19,11,51.53125000000009,10306.25,72.40313653136529,15696.999999999989
2363,7,12,6,19,13,59.182500000000104,11836.5,67.86953422053232,14279.749999999998
2364,7,12,6,19,15,56.08750000000008,11217.5,53.22499758896709,13797.250000000011
2365,7,12,6,19,17,77.76625000000011,15553.25,46.89433077289099,13797.249999999984
2366,7,12,6,21,5,102.96624999999999,20593.25,54.266479965532,12595.24999999997
2367,7,12,6,21,7,72.55125000000004,14510.25,53.49978944773677,13022.249999999978
2368,7,12,6,21,9,38.16250000000009,7632.5,70.33325645756452,15248.249999999984
2369,7,12,6,21,11,62.54625000000009,12509.25,63.0798479087452,13271.999999999989
2370,7,12,6,21,13,62.10000000000011,12420.0,55.91590678824715,13797.24999999998
